year,month,state,gender,value,unit,note
2022,July,Chhattisgarh,Total,29951,value in Thousands,
2022,July,Chhattisgarh,Male,15023,value in Thousands,
2022,July,Chhattisgarh,Female,14928,value in Thousands,
2022,July,Chandigarh,Total,1223,value in Thousands,
2022,July,Chandigarh,Male,661,value in Thousands,
2022,July,Chandigarh,Female,563,value in Thousands,
2022,July,Bihar,Total,125532,value in Thousands,
2022,July,Bihar,Male,65247,value in Thousands,
2022,July,Bihar,Female,60284,value in Thousands,
2022,July,Assam,Total,35490,value in Thousands,
2022,July,Assam,Male,18061,value in Thousands,
2022,July,Assam,Female,17429,value in Thousands,
2022,July,Arunachal Pradesh,Total,1551,value in Thousands,
2022,July,Arunachal Pradesh,Male,797,value in Thousands,
2022,July,Arunachal Pradesh,Female,754,value in Thousands,
2022,July,Andhra Pradesh,Total,53033,value in Thousands,
2022,July,Andhra Pradesh,Male,26518,value in Thousands,
2022,July,Andhra Pradesh,Female,26515,value in Thousands,
2022,July,Andaman and Nicobar Islands,Total,402,value in Thousands,
2022,July,Andaman and Nicobar Islands,Male,212,value in Thousands,
2022,July,Andaman and Nicobar Islands,Female,190,value in Thousands,
2022,July,All India,Total,1379750,value in Thousands,
2022,July,All India,Male,708995,value in Thousands,
2022,July,All India,Female,670755,value in Thousands,
2021,October,West Bengal,Total,98404,value in Thousands,
2021,October,West Bengal,Male,50222,value in Thousands,
2021,October,West Bengal,Female,48182,value in Thousands,
2021,October,Uttarakhand,Total,11468,value in Thousands,
2021,October,Uttarakhand,Male,5876,value in Thousands,
2021,October,Uttarakhand,Female,5592,value in Thousands,
2021,October,Uttar Pradesh,Total,232301,value in Thousands,
2021,October,Uttar Pradesh,Male,121042,value in Thousands,
2021,October,Uttar Pradesh,Female,111259,value in Thousands,
2021,October,Tripura,Total,4090,value in Thousands,
2021,October,Tripura,Male,2080,value in Thousands,
2021,October,Tripura,Female,2010,value in Thousands,
2021,October,Telangana,Total,37816,value in Thousands,
2021,October,Telangana,Male,19022,value in Thousands,
2021,October,Telangana,Female,18794,value in Thousands,
2021,October,Tamil Nadu,Total,76536,value in Thousands,
2021,October,Tamil Nadu,Male,38222,value in Thousands,
2021,October,Tamil Nadu,Female,38314,value in Thousands,
2021,October,Sikkim,Total,680,value in Thousands,
2021,October,Sikkim,Male,359,value in Thousands,
2021,October,Sikkim,Female,321,value in Thousands,
2021,October,Rajasthan,Total,79790,value in Thousands,
2021,October,Rajasthan,Male,41009,value in Thousands,
2021,October,Rajasthan,Female,38781,value in Thousands,
2021,October,Punjab,Total,30453,value in Thousands,
2021,October,Punjab,Male,15999,value in Thousands,
2021,October,Punjab,Female,14454,value in Thousands,
2021,October,Puducherry,Total,1593,value in Thousands,
2021,October,Puducherry,Male,762,value in Thousands,
2021,October,Puducherry,Female,831,value in Thousands,
2021,October,Odisha,Total,45865,value in Thousands,
2021,October,Odisha,Male,23083,value in Thousands,
2021,October,Odisha,Female,22782,value in Thousands,
2021,October,Nagaland,Total,2203,value in Thousands,
2021,October,Nagaland,Male,1137,value in Thousands,
2021,October,Nagaland,Female,1065,value in Thousands,
2021,October,Mizoram,Total,1221,value in Thousands,
2021,October,Mizoram,Male,616,value in Thousands,
2021,October,Mizoram,Female,605,value in Thousands,
2021,October,Meghalaya,Total,3303,value in Thousands,
2021,October,Meghalaya,Male,1656,value in Thousands,
2021,October,Meghalaya,Female,1648,value in Thousands,
2021,October,Manipur,Total,3179,value in Thousands,
2021,October,Manipur,Male,1596,value in Thousands,
2021,October,Manipur,Female,1583,value in Thousands,
2021,October,Maharashtra,Total,125005,value in Thousands,
2021,October,Maharashtra,Male,65004,value in Thousands,
2021,October,Maharashtra,Female,60001,value in Thousands,
2021,October,Madhya Pradesh,Total,85118,value in Thousands,
2021,October,Madhya Pradesh,Male,43907,value in Thousands,
2021,October,Madhya Pradesh,Female,41211,value in Thousands,
2021,October,Lakshadweep,Total,68,value in Thousands,
2021,October,Lakshadweep,Male,35,value in Thousands,
2021,October,Lakshadweep,Female,33,value in Thousands,
2021,October,Ladakh,Total,298,value in Thousands,
2021,October,Ladakh,Male,167,value in Thousands,
2021,October,Ladakh,Female,131,value in Thousands,
2021,October,Kerala,Total,35573,value in Thousands,
2021,October,Kerala,Male,17084,value in Thousands,
2021,October,Kerala,Female,18489,value in Thousands,
2021,October,Karnataka,Total,67092,value in Thousands,
2021,October,Karnataka,Male,34037,value in Thousands,
2021,October,Karnataka,Female,33055,value in Thousands,
2021,October,Jharkhand,Total,38762,value in Thousands,
2021,October,Jharkhand,Male,19845,value in Thousands,
2021,October,Jharkhand,Female,18917,value in Thousands,
2021,October,Jammu and Kashmir,Total,13465,value in Thousands,
2021,October,Jammu and Kashmir,Male,7056,value in Thousands,
2021,October,Jammu and Kashmir,Female,6408,value in Thousands,
2021,October,Himachal Pradesh,Total,7415,value in Thousands,
2021,October,Himachal Pradesh,Male,3760,value in Thousands,
2021,October,Himachal Pradesh,Female,3655,value in Thousands,
2021,October,Haryana,Total,29695,value in Thousands,
2021,October,Haryana,Male,15728,value in Thousands,
2021,October,Haryana,Female,13966,value in Thousands,
2021,October,Gujarat,Total,70289,value in Thousands,
2021,October,Gujarat,Male,36872,value in Thousands,
2021,October,Gujarat,Female,33417,value in Thousands,
2021,October,Goa,Total,1563,value in Thousands,
2021,October,Goa,Male,788,value in Thousands,
2021,October,Goa,Female,775,value in Thousands,
2021,October,Delhi,Total,20801,value in Thousands,
2021,October,Delhi,Male,11080,value in Thousands,
2021,October,Delhi,Female,9721,value in Thousands,
2021,October,Daman and Diu,Total,497,value in Thousands,
2021,October,Daman and Diu,Male,353,value in Thousands,
2021,October,Daman and Diu,Female,144,value in Thousands,
2021,October,Dadra and Nagar Haveli,Total,635,value in Thousands,
2021,October,Dadra and Nagar Haveli,Male,381,value in Thousands,
2021,October,Dadra and Nagar Haveli,Female,254,value in Thousands,
2021,October,Chhattisgarh,Total,29693,value in Thousands,
2021,October,Chhattisgarh,Male,14894,value in Thousands,
2021,October,Chhattisgarh,Female,14799,value in Thousands,
2021,October,Chandigarh,Total,1215,value in Thousands,
2021,October,Chandigarh,Male,657,value in Thousands,
2021,October,Chandigarh,Female,558,value in Thousands,
2021,October,Bihar,Total,124154,value in Thousands,
2021,October,Bihar,Male,64552,value in Thousands,
2021,October,Bihar,Female,59602,value in Thousands,
2021,October,Assam,Total,35239,value in Thousands,
2021,October,Assam,Male,17938,value in Thousands,
2021,October,Assam,Female,17300,value in Thousands,
2021,October,Arunachal Pradesh,Total,1540,value in Thousands,
2021,October,Arunachal Pradesh,Male,792,value in Thousands,
2021,October,Arunachal Pradesh,Female,748,value in Thousands,
2021,October,Andhra Pradesh,Total,52895,value in Thousands,
2021,October,Andhra Pradesh,Male,26453,value in Thousands,
2021,October,Andhra Pradesh,Female,26441,value in Thousands,
2021,October,Andaman and Nicobar Islands,Total,401,value in Thousands,
2021,October,Andaman and Nicobar Islands,Male,212,value in Thousands,
2021,October,Andaman and Nicobar Islands,Female,189,value in Thousands,
2021,October,All India,Total,1370311,value in Thousands,
2021,October,All India,Male,704276,value in Thousands,
2021,October,All India,Female,666035,value in Thousands,
2021,March,West Bengal,Total,98125,value in Thousands,
2021,March,West Bengal,Male,50095,value in Thousands,
2021,March,West Bengal,Female,48029,value in Thousands,
2021,March,Uttarakhand,Total,11399,value in Thousands,
2021,March,Uttarakhand,Male,5840,value in Thousands,
2021,March,Uttarakhand,Female,5560,value in Thousands,
2021,March,Uttar Pradesh,Total,230907,value in Thousands,
2021,March,Uttar Pradesh,Male,120344,value in Thousands,
2021,March,Uttar Pradesh,Female,110563,value in Thousands,
2021,March,Tripura,Total,4071,value in Thousands,
2021,March,Tripura,Male,2071,value in Thousands,
2021,March,Tripura,Female,2000,value in Thousands,
2021,March,Telangana,Total,37725,value in Thousands,
2021,March,Telangana,Male,18978,value in Thousands,
2021,March,Telangana,Female,18747,value in Thousands,
2021,March,Tamil Nadu,Total,76402,value in Thousands,
2021,March,Tamil Nadu,Male,38165,value in Thousands,
2021,March,Tamil Nadu,Female,38237,value in Thousands,
2021,March,Sikkim,Total,677,value in Thousands,
2021,March,Sikkim,Male,357,value in Thousands,
2021,March,Sikkim,Female,320,value in Thousands,
2021,March,Rajasthan,Total,79281,value in Thousands,
2021,March,Rajasthan,Male,40772,value in Thousands,
2021,March,Rajasthan,Female,38509,value in Thousands,
2021,March,Punjab,Total,30339,value in Thousands,
2021,March,Punjab,Male,15943,value in Thousands,
2021,March,Punjab,Female,14395,value in Thousands,
2021,March,Puducherry,Total,1571,value in Thousands,
2021,March,Puducherry,Male,753,value in Thousands,
2021,March,Puducherry,Female,819,value in Thousands,
2021,March,Odisha,Total,45696,value in Thousands,
2021,March,Odisha,Male,23003,value in Thousands,
2021,March,Odisha,Female,22693,value in Thousands,
2021,March,Nagaland,Total,2192,value in Thousands,
2021,March,Nagaland,Male,1132,value in Thousands,
2021,March,Nagaland,Female,1060,value in Thousands,
2021,March,Mizoram,Total,1216,value in Thousands,
2021,March,Mizoram,Male,614,value in Thousands,
2021,March,Mizoram,Female,602,value in Thousands,
2021,March,Meghalaya,Total,3288,value in Thousands,
2021,March,Meghalaya,Male,1648,value in Thousands,
2021,March,Meghalaya,Female,1640,value in Thousands,
2021,March,Manipur,Total,3165,value in Thousands,
2021,March,Manipur,Male,1589,value in Thousands,
2021,March,Manipur,Female,1575,value in Thousands,
2021,March,Maharashtra,Total,124437,value in Thousands,
2021,March,Maharashtra,Male,64702,value in Thousands,
2021,March,Maharashtra,Female,59735,value in Thousands,
2021,March,Madhya Pradesh,Total,84516,value in Thousands,
2021,March,Madhya Pradesh,Male,43609,value in Thousands,
2021,March,Madhya Pradesh,Female,40907,value in Thousands,
2021,March,Lakshadweep,Total,68,value in Thousands,
2021,March,Lakshadweep,Male,35,value in Thousands,
2021,March,Lakshadweep,Female,33,value in Thousands,
2021,March,Ladakh,Total,297,value in Thousands,
2021,March,Ladakh,Male,167,value in Thousands,
2021,March,Ladakh,Female,130,value in Thousands,
2021,March,Kerala,Total,35489,value in Thousands,
2021,March,Kerala,Male,17043,value in Thousands,
2021,March,Kerala,Female,18447,value in Thousands,
2021,March,Karnataka,Total,66845,value in Thousands,
2021,March,Karnataka,Male,33911,value in Thousands,
2021,March,Karnataka,Female,32934,value in Thousands,
2021,March,Jharkhand,Total,38471,value in Thousands,
2021,March,Jharkhand,Male,19701,value in Thousands,
2021,March,Jharkhand,Female,18770,value in Thousands,
2021,March,Jammu and Kashmir,Total,13408,value in Thousands,
2021,March,Jammu and Kashmir,Male,7030,value in Thousands,
2021,March,Jammu and Kashmir,Female,6378,value in Thousands,
2021,March,Himachal Pradesh,Total,7394,value in Thousands,
2021,March,Himachal Pradesh,Male,3750,value in Thousands,
2021,March,Himachal Pradesh,Female,3644,value in Thousands,
2021,March,Haryana,Total,29483,value in Thousands,
2021,March,Haryana,Male,15623,value in Thousands,
2021,March,Haryana,Female,13860,value in Thousands,
2021,March,Gujarat,Total,69788,value in Thousands,
2021,March,Gujarat,Male,36600,value in Thousands,
2021,March,Gujarat,Female,33188,value in Thousands,
2021,March,Goa,Total,1559,value in Thousands,
2021,March,Goa,Male,786,value in Thousands,
2021,March,Goa,Female,773,value in Thousands,
2021,March,Delhi,Total,20571,value in Thousands,
2021,March,Delhi,Male,10963,value in Thousands,
2021,March,Delhi,Female,9609,value in Thousands,
2021,March,Daman and Diu,Total,469,value in Thousands,
2021,March,Daman and Diu,Male,330,value in Thousands,
2021,March,Daman and Diu,Female,140,value in Thousands,
2021,March,Dadra and Nagar Haveli,Total,608,value in Thousands,
2021,March,Dadra and Nagar Haveli,Male,363,value in Thousands,
2021,March,Dadra and Nagar Haveli,Female,245,value in Thousands,
2021,March,Chhattisgarh,Total,29493,value in Thousands,
2021,March,Chhattisgarh,Male,14794,value in Thousands,
2021,March,Chhattisgarh,Female,14698,value in Thousands,
2021,March,Chandigarh,Total,1208,value in Thousands,
2021,March,Chandigarh,Male,654,value in Thousands,
2021,March,Chandigarh,Female,554,value in Thousands,
2021,March,Bihar,Total,123083,value in Thousands,
2021,March,Bihar,Male,64012,value in Thousands,
2021,March,Bihar,Female,59071,value in Thousands,
2021,March,Assam,Total,35043,value in Thousands,
2021,March,Assam,Male,17843,value in Thousands,
2021,March,Assam,Female,17200,value in Thousands,
2021,March,Arunachal Pradesh,Total,1533,value in Thousands,
2021,March,Arunachal Pradesh,Male,789,value in Thousands,
2021,March,Arunachal Pradesh,Female,745,value in Thousands,
2021,March,Andhra Pradesh,Total,52787,value in Thousands,
2021,March,Andhra Pradesh,Male,26403,value in Thousands,
2021,March,Andhra Pradesh,Female,26384,value in Thousands,
2021,March,Andaman and Nicobar Islands,Total,400,value in Thousands,
2021,March,Andaman and Nicobar Islands,Male,211,value in Thousands,
2021,March,Andaman and Nicobar Islands,Female,189,value in Thousands,
2021,March,All India,Total,1363006,value in Thousands,
2021,March,All India,Male,700623,value in Thousands,
2021,March,All India,Female,662383,value in Thousands,
2021,July,West Bengal,Total,98285,value in Thousands,
2021,July,West Bengal,Male,50168,value in Thousands,
2021,July,West Bengal,Female,48117,value in Thousands,
2021,July,Uttarakhand,Total,11439,value in Thousands,
2021,July,Uttarakhand,Male,5860,value in Thousands,
2021,July,Uttarakhand,Female,5578,value in Thousands,
2021,July,Uttar Pradesh,Total,231704,value in Thousands,
2021,July,Uttar Pradesh,Male,120743,value in Thousands,
2021,July,Uttar Pradesh,Female,110961,value in Thousands,
2021,July,Tripura,Total,4081,value in Thousands,
2021,July,Tripura,Male,2075,value in Thousands,
2021,July,Tripura,Female,2005,value in Thousands,
2021,July,Telangana,Total,37771,value in Thousands,
2021,July,Telangana,Male,19000,value in Thousands,
2021,July,Telangana,Female,18771,value in Thousands,
2021,July,Tamil Nadu,Total,76479,value in Thousands,
2021,July,Tamil Nadu,Male,38198,value in Thousands,
2021,July,Tamil Nadu,Female,38281,value in Thousands,
2021,July,Sikkim,Total,678,value in Thousands,
2021,July,Sikkim,Male,358,value in Thousands,
2021,July,Sikkim,Female,320,value in Thousands,
2021,July,Rajasthan,Total,79572,value in Thousands,
2021,July,Rajasthan,Male,40907,value in Thousands,
2021,July,Rajasthan,Female,38665,value in Thousands,
2021,July,Punjab,Total,30404,value in Thousands,
2021,July,Punjab,Male,15975,value in Thousands,
2021,July,Punjab,Female,14429,value in Thousands,
2021,July,Puducherry,Total,1584,value in Thousands,
2021,July,Puducherry,Male,758,value in Thousands,
2021,July,Puducherry,Female,826,value in Thousands,
2021,July,Odisha,Total,45793,value in Thousands,
2021,July,Odisha,Male,23049,value in Thousands,
2021,July,Odisha,Female,22744,value in Thousands,
2021,July,Nagaland,Total,2198,value in Thousands,
2021,July,Nagaland,Male,1135,value in Thousands,
2021,July,Nagaland,Female,1063,value in Thousands,
2021,July,Mizoram,Total,1219,value in Thousands,
2021,July,Mizoram,Male,615,value in Thousands,
2021,July,Mizoram,Female,604,value in Thousands,
2021,July,Meghalaya,Total,3295,value in Thousands,
2021,July,Meghalaya,Male,1652,value in Thousands,
2021,July,Meghalaya,Female,1644,value in Thousands,
2021,July,Manipur,Total,3172,value in Thousands,
2021,July,Manipur,Male,1593,value in Thousands,
2021,July,Manipur,Female,1579,value in Thousands,
2021,July,Maharashtra,Total,124762,value in Thousands,
2021,July,Maharashtra,Male,64875,value in Thousands,
2021,July,Maharashtra,Female,59887,value in Thousands,
